"Date","Price","Open","High","Low","Vol.","Change %"
"Sep 27, 2013","42.00","42.00","42.00","42.00","0.10K","5.00%"
"Sep 26, 2013","40.00","40.10","40.10","40.00","0.90K","0.00%"
"Sep 25, 2013","40.00","42.00","42.00","38.00","3.21K","-4.76%"
"Sep 24, 2013","42.00","41.90","42.00","41.90","0.30K","6.33%"
"Sep 23, 2013","39.50","39.50","39.50","39.50","0.05K","-1.25%"
"Sep 20, 2013","40.00","41.40","41.90","40.00","20.94K","-3.38%"
"Sep 18, 2013","41.40","39.10","41.40","39.10","0.39K","0.00%"
"Sep 17, 2013","41.40","39.10","41.40","39.10","1.00K","4.81%"
"Sep 16, 2013","39.50","39.50","39.50","39.50","0.30K","1.80%"
"Sep 13, 2013","38.80","38.90","39.90","38.80","4.98K","0.00%"
"Sep 12, 2013","38.80","39.10","41.50","38.80","9.80K","-0.77%"
"Sep 11, 2013","39.10","41.00","41.00","39.10","0.61K","-3.46%"
"Sep 10, 2013","40.50","39.00","40.50","38.90","1.12K","-0.74%"
"Sep 09, 2013","40.80","40.00","40.80","39.00","0.15K","2.26%"
"Sep 06, 2013","39.90","40.00","40.00","39.90","0.04K","-0.25%"
"Sep 05, 2013","40.00","39.00","40.00","39.00","0.71K","0.00%"
"Sep 04, 2013","40.00","40.00","40.00","40.00","-","0.00%"
"Sep 03, 2013","40.00","39.50","40.00","39.00","36.81K","-1.23%"
"Sep 02, 2013","40.50","40.00","40.90","40.00","0.53K","0.00%"
"Aug 30, 2013","40.50","39.00","40.90","39.00","13.26K","1.25%"
"Aug 29, 2013","40.00","41.90","41.90","40.00","60.50K","-4.76%"
"Aug 28, 2013","42.00","42.00","42.00","41.90","1.27K","0.00%"
"Aug 27, 2013","42.00","42.00","42.00","41.70","1.20K","0.00%"
"Aug 26, 2013","42.00","42.00","42.00","41.60","6.58K","0.00%"
"Aug 23, 2013","42.00","42.70","42.70","42.00","16.11K","-0.47%"
"Aug 22, 2013","42.20","43.50","43.50","42.10","10.31K","-1.86%"
"Aug 21, 2013","43.00","43.90","43.90","43.00","2.70K","-7.33%"
"Aug 19, 2013","46.40","46.40","46.50","43.70","2.20K","1.09%"
"Aug 16, 2013","45.90","45.00","45.90","43.10","3.84K","-2.34%"
"Aug 15, 2013","47.00","45.40","47.00","44.50","1.19K","-1.67%"
"Aug 14, 2013","47.80","47.90","48.00","44.00","8.50K","0.00%"
"Aug 13, 2013","47.80","45.30","47.80","45.00","0.62K","5.05%"
"Aug 12, 2013","45.50","47.50","47.50","45.50","11.37K","-4.01%"
"Aug 08, 2013","47.40","47.40","47.40","47.40","-","0.00%"
"Aug 07, 2013","47.40","47.50","47.50","46.00","0.11K","4.18%"
"Aug 06, 2013","45.50","47.50","47.50","45.10","5.04K","-5.21%"
"Aug 05, 2013","48.00","46.60","48.00","46.60","0.24K","3.23%"
"Aug 02, 2013","46.50","47.10","47.10","46.50","0.40K","-3.13%"
"Aug 01, 2013","48.00","47.00","48.00","47.00","6.06K","3.23%"
"Jul 31, 2013","46.50","46.60","46.60","46.50","0.50K","-2.92%"
"Jul 30, 2013","47.90","48.00","48.00","46.50","0.15K","3.01%"
"Jul 29, 2013","46.50","46.60","46.60","46.50","11.00K","-4.52%"
"Jul 26, 2013","48.70","47.00","49.50","46.10","6.02K","5.87%"
"Jul 25, 2013","46.00","46.50","47.00","45.90","50.44K","-2.13%"
"Jul 24, 2013","47.00","47.20","47.20","47.00","1.50K","-3.09%"
"Jul 23, 2013","48.50","46.40","50.00","46.00","37.96K","1.04%"
"Jul 19, 2013","48.00","47.20","48.80","47.20","4.56K","3.23%"
"Jul 18, 2013","46.50","46.40","48.00","46.40","3.01K","-3.13%"
"Jul 17, 2013","48.00","48.00","48.00","47.90","0.76K","2.13%"
"Jul 16, 2013","47.00","47.60","47.60","47.00","12.90K","-1.05%"
"Jul 15, 2013","47.50","47.50","47.50","47.50","2.00K","-4.43%"
"Jul 12, 2013","49.70","48.10","49.70","47.20","2.48K","1.43%"
"Jul 11, 2013","49.00","49.00","49.00","49.00","0.05K","2.08%"
"Jul 10, 2013","48.00","50.00","50.00","48.00","5.50K","0.00%"
"Jul 09, 2013","48.00","48.50","48.50","48.00","3.84K","-0.62%"
"Jul 08, 2013","48.30","48.40","48.40","48.30","2.10K","0.00%"
"Jul 05, 2013","48.30","49.00","49.00","48.30","10.00K","-6.76%"
"Jul 04, 2013","51.80","48.70","51.90","48.70","12.69K","0.58%"
"Jul 03, 2013","51.50","50.30","51.60","48.20","0.27K","2.39%"
"Jul 02, 2013","50.30","51.00","52.80","50.00","11.11K","-1.37%"
"Jul 01, 2013","51.00","53.40","53.50","51.00","1.19K","-4.67%"
"Jun 28, 2013","53.50","53.50","53.50","53.50","0.10K","3.68%"
"Jun 27, 2013","51.60","52.00","52.00","51.00","4.77K","-2.09%"
"Jun 26, 2013","52.70","52.70","52.70","52.60","1.11K","0.38%"
"Jun 25, 2013","52.50","53.60","53.60","52.50","8.03K","-1.87%"
"Jun 24, 2013","53.50","53.50","55.00","51.50","23.01K","0.00%"
"Jun 21, 2013","53.50","54.00","54.90","53.50","3.72K","-0.93%"
"Jun 20, 2013","54.00","53.60","54.00","53.60","1.01K","0.00%"
"Jun 19, 2013","54.00","54.00","54.00","54.00","0.21K","0.00%"
"Jun 18, 2013","54.00","55.00","55.00","53.50","18.55K","-1.82%"
"Jun 17, 2013","55.00","55.00","55.00","54.60","0.67K","0.00%"
"Jun 14, 2013","55.00","54.20","55.00","54.20","6.06K","0.00%"
"Jun 13, 2013","55.00","55.10","59.00","55.00","6.43K","0.00%"
"Jun 12, 2013","55.00","54.90","55.10","54.10","35.05K","0.00%"
"Jun 11, 2013","55.00","55.10","55.10","54.00","42.39K","0.00%"
"Jun 10, 2013","55.00","55.00","55.00","55.00","5.44K","1.85%"
"Jun 07, 2013","54.00","55.10","55.10","54.00","9.94K","-1.82%"
"Jun 06, 2013","55.00","55.10","57.00","54.50","14.53K","-0.90%"
"Jun 05, 2013","55.50","56.00","56.00","55.20","8.13K","-0.72%"
"Jun 04, 2013","55.90","55.60","56.00","55.00","30.52K","0.54%"
"Jun 03, 2013","55.60","55.90","56.90","55.40","7.27K","-0.71%"
"May 31, 2013","56.00","56.40","56.90","55.10","21.77K","0.00%"
"May 30, 2013","56.00","56.40","56.40","56.00","63.24K","0.00%"
"May 29, 2013","56.00","56.00","56.50","56.00","23.82K","-0.88%"
"May 28, 2013","56.50","57.00","57.00","55.80","11.08K","-0.70%"
"May 27, 2013","56.90","57.00","57.00","56.00","3.11K","1.61%"
"May 23, 2013","56.00","57.30","57.50","56.00","4.94K","-1.58%"
"May 22, 2013","56.90","57.00","57.00","55.30","11.43K","-0.70%"
"May 21, 2013","57.30","58.00","59.00","57.00","52.96K","0.88%"
"May 20, 2013","56.80","55.50","58.00","55.50","14.56K","-1.90%"
"May 17, 2013","57.90","58.00","58.00","57.90","8.29K","-0.17%"
"May 16, 2013","58.00","56.80","60.00","56.00","48.38K","5.45%"
"May 15, 2013","55.00","56.70","57.00","55.00","8.41K","0.00%"
"May 14, 2013","55.00","55.60","55.70","55.00","24.82K","-3.34%"
"May 13, 2013","56.90","57.00","57.80","55.50","1.41K","0.00%"
"May 10, 2013","56.90","55.80","58.00","55.00","14.21K","2.52%"
"May 09, 2013","55.50","53.50","55.50","53.50","5.64K","2.78%"
"May 08, 2013","54.00","55.00","55.00","53.00","23.37K","1.69%"
"May 07, 2013","53.10","55.00","56.00","53.10","48.20K","0.19%"
"May 06, 2013","53.00","54.50","54.70","53.00","17.35K","-1.85%"
"May 03, 2013","54.00","54.00","54.00","53.90","13.50K","2.86%"
"May 02, 2013","52.50","54.50","54.50","52.50","7.92K","-0.76%"
"Apr 30, 2013","52.90","53.50","54.00","52.90","53.55K","-0.38%"
"Apr 29, 2013","53.10","54.50","54.50","53.10","22.09K","-0.38%"
"Apr 26, 2013","53.30","54.00","55.50","53.30","39.35K","-1.11%"
"Apr 24, 2013","53.90","53.90","53.90","53.20","5.92K","1.13%"
"Apr 23, 2013","53.30","53.00","53.80","53.00","4.92K","0.57%"
"Apr 22, 2013","53.00","52.00","53.50","52.00","64.98K","0.00%"
"Apr 19, 2013","53.00","52.80","53.30","52.50","71.49K","0.38%"
"Apr 18, 2013","52.80","52.50","53.50","48.00","137.54K","-5.21%"
"Apr 17, 2013","55.70","55.70","55.70","55.70","-","-0.54%"
"Apr 16, 2013","56.00","55.50","56.00","55.50","0.10K","0.36%"
"Apr 12, 2013","55.80","54.90","55.80","54.90","0.70K","1.82%"
"Apr 11, 2013","54.80","57.70","57.70","51.70","24.52K","-6.32%"
"Apr 10, 2013","58.50","57.60","60.00","57.60","1.22K","6.36%"
"Apr 09, 2013","55.00","52.10","57.10","52.10","21.01K","-8.33%"
"Apr 08, 2013","60.00","57.50","60.00","57.50","1.00K","4.35%"
"Apr 05, 2013","57.50","53.00","57.50","53.00","5.74K","3.05%"
"Apr 04, 2013","55.80","54.80","55.80","53.30","0.14K","1.82%"
"Apr 03, 2013","54.80","53.00","54.80","53.00","0.03K","-0.18%"
"Apr 02, 2013","54.90","51.80","54.90","51.80","3.23K","-0.18%"
"Apr 01, 2013","55.00","55.70","55.80","55.00","0.11K","1.85%"
"Mar 28, 2013","54.00","52.50","57.00","52.50","51.45K","1.89%"
"Mar 27, 2013","53.00","51.60","53.00","51.60","1.37K","0.76%"
"Mar 25, 2013","52.60","53.50","56.00","52.60","3.99K","-2.59%"
"Mar 22, 2013","54.00","53.00","54.00","51.00","2.18K","-3.40%"
"Mar 21, 2013","55.90","55.90","55.90","55.90","-","0.00%"
"Mar 20, 2013","55.90","49.00","56.90","49.00","2.14K","11.80%"
"Mar 19, 2013","50.00","50.80","50.80","49.00","1.59K","-1.57%"
"Mar 18, 2013","50.80","50.00","51.00","50.00","2.11K","1.60%"
"Mar 15, 2013","50.00","48.50","50.00","48.50","0.53K","-0.40%"
"Mar 14, 2013","50.20","49.60","50.20","49.60","0.03K","1.41%"
"Mar 13, 2013","49.50","49.60","49.60","49.50","0.60K","-4.81%"
"Mar 12, 2013","52.00","49.60","52.00","49.60","0.03K","4.00%"
"Mar 11, 2013","50.00","50.70","52.00","50.00","10.06K","-7.24%"
"Mar 08, 2013","53.90","54.70","54.80","53.90","10.01K","-1.82%"
"Mar 07, 2013","54.90","52.90","64.00","52.90","3.70K","9.58%"
"Mar 06, 2013","50.10","50.10","52.80","48.00","94.98K","0.28%"
"Mar 05, 2013","49.96","52.69","53.18","49.86","84.49K","-5.18%"
"Mar 04, 2013","52.69","51.72","52.69","50.74","1.84K","3.84%"
"Mar 01, 2013","50.74","48.89","50.74","48.79","5.13K","-1.89%"
"Feb 28, 2013","51.72","52.69","52.69","47.81","4.00K","-3.45%"
"Feb 27, 2013","53.57","52.59","53.57","52.59","13.02K","4.57%"
"Feb 26, 2013","51.23","51.33","53.67","51.23","1.02K","0.00%"
"Feb 22, 2013","51.23","51.03","53.67","46.84","1.25K","0.57%"
"Feb 21, 2013","50.94","54.45","54.45","50.84","3.66K","-6.45%"
"Feb 20, 2013","54.45","54.16","54.64","54.16","15.88K","-0.18%"
"Feb 19, 2013","54.55","54.64","54.64","54.55","0.53K","0.72%"
"Feb 18, 2013","54.16","55.62","55.62","54.16","205.70K","-0.88%"
"Feb 15, 2013","54.64","55.52","55.52","54.64","11.58K","-1.59%"
"Feb 14, 2013","55.52","55.52","55.52","55.52","-","-0.18%"
"Feb 13, 2013","55.62","55.62","55.62","55.42","17.77K","0.18%"
"Feb 12, 2013","55.52","55.62","56.50","54.64","4.48K","-0.18%"
"Feb 11, 2013","55.62","55.62","55.62","53.67","2.22K","1.79%"
"Feb 08, 2013","54.64","55.62","55.62","54.64","6.04K","-3.29%"
"Feb 07, 2013","56.50","57.08","58.06","54.64","15.68K","1.58%"
"Feb 06, 2013","55.62","56.11","56.11","54.74","13.22K","-1.73%"
"Feb 05, 2013","56.60","55.62","57.47","55.62","19.89K","1.76%"
"Feb 01, 2013","55.62","56.11","56.11","55.62","1.30K","1.79%"
"Jan 31, 2013","54.64","57.57","58.55","54.64","27.31K","-4.12%"
"Jan 30, 2013","56.99","55.13","58.45","53.67","40.24K","2.46%"
"Jan 29, 2013","55.62","63.91","63.91","54.64","73.03K","-10.94%"
"Jan 28, 2013","62.45","76.99","76.99","62.45","51.59K","-17.95%"
"Jan 24, 2013","76.11","76.60","77.09","76.11","0.38K","-1.27%"
"Jan 23, 2013","77.09","77.09","77.09","77.09","-","0.00%"
"Jan 22, 2013","77.09","77.09","77.09","77.09","-","0.00%"
"Jan 21, 2013","77.09","73.18","77.09","73.18","0.11K","5.34%"
"Jan 18, 2013","73.18","76.79","77.38","73.18","21.63K","-5.07%"
"Jan 17, 2013","77.09","73.18","77.96","72.31","5.60K","12.70%"
"Jan 16, 2013","68.40","68.50","73.09","68.40","0.09K","-6.53%"
"Jan 15, 2013","73.18","74.06","74.06","73.18","1.20K","-1.19%"
"Jan 11, 2013","74.06","73.96","74.16","73.96","11.07K","0.00%"
"Jan 10, 2013","74.06","71.43","74.06","71.43","0.31K","1.20%"
"Jan 09, 2013","73.18","74.06","74.06","73.18","0.22K","0.00%"
"Jan 08, 2013","73.18","73.18","73.18","73.18","1.35K","2.04%"
"Jan 07, 2013","71.72","71.72","71.72","71.72","0.21K","0.69%"
"Jan 04, 2013","71.23","72.21","72.21","71.23","1.34K","-2.66%"
"Jan 03, 2013","73.18","73.28","73.28","73.18","0.41K","0.00%"
"Jan 02, 2013","73.18","73.18","73.18","73.18","7.55K","1.34%"
"Dec 31, 2012","72.21","72.21","72.21","72.21","14.48K","0.00%"
"Dec 28, 2012","72.21","70.74","72.21","70.74","4.97K","0.00%"
"Dec 26, 2012","72.21","72.21","72.21","72.11","6.32K","0.00%"
"Dec 24, 2012","72.21","75.14","75.14","72.21","6.66K","-1.33%"
"Dec 21, 2012","73.18","70.26","77.96","70.26","14.50K","2.45%"
"Dec 20, 2012","71.43","70.16","73.09","66.35","13.41K","1.81%"
"Dec 19, 2012","70.16","71.13","71.13","68.99","2.87K","-1.50%"
"Dec 18, 2012","71.23","64.99","71.23","64.89","2.87K","4.29%"
"Dec 17, 2012","68.30","68.30","68.30","68.30","0.10K","7.68%"
"Dec 14, 2012","63.43","66.84","66.84","63.43","0.10K","-8.58%"
"Dec 13, 2012","69.38","69.38","69.38","69.38","-","-0.56%"
"Dec 12, 2012","69.77","67.33","69.77","65.38","11.09K","3.03%"
"Dec 11, 2012","67.72","67.72","67.72","67.72","0.31K","6.76%"
"Dec 10, 2012","63.43","62.55","65.47","62.45","1.41K","-5.51%"
"Dec 07, 2012","67.13","67.72","67.72","67.13","2.05K","-0.30%"
"Dec 06, 2012","67.33","67.72","67.72","66.35","7.09K","0.00%"
"Dec 05, 2012","67.33","64.40","67.62","64.40","2.58K","-0.72%"
"Dec 04, 2012","67.82","63.43","68.30","60.50","31.88K","7.09%"
"Dec 03, 2012","63.33","55.62","63.43","55.62","19.35K","2.21%"
"Nov 30, 2012","61.96","57.96","61.96","57.18","8.43K","5.82%"
"Nov 29, 2012","58.55","57.57","58.55","57.57","1.85K","-5.50%"
"Nov 28, 2012","61.96","62.45","62.45","59.03","1.82K","0.80%"
"Nov 26, 2012","61.47","60.01","63.33","59.13","3.17K","1.60%"
"Nov 23, 2012","60.50","63.43","63.43","59.03","1.03K","-4.62%"
"Nov 22, 2012","63.43","63.43","64.40","61.47","3.64K","7.62%"
"Nov 21, 2012","58.94","58.94","58.94","58.94","0.18K","-13.46%"
"Nov 20, 2012","68.11","68.11","68.11","68.11","0.01K","7.38%"
"Nov 19, 2012","63.43","68.30","68.30","53.86","0.78K","-9.09%"
"Nov 16, 2012","69.77","68.30","69.77","68.30","0.28K","3.62%"
"Nov 15, 2012","67.33","70.26","70.26","66.35","0.14K","-7.63%"
"Nov 14, 2012","72.89","72.89","72.89","72.89","-","-0.27%"
"Nov 12, 2012","73.09","68.50","73.09","68.50","12.87K","6.70%"
"Nov 09, 2012","68.50","68.50","68.50","68.50","0.10K","-2.50%"
"Nov 08, 2012","70.26","70.26","70.26","70.26","0.04K","-0.68%"
"Nov 07, 2012","70.74","70.74","70.74","70.74","0.10K","3.42%"
"Nov 06, 2012","68.40","68.40","70.74","68.40","0.02K","1.44%"
"Nov 05, 2012","67.43","67.43","67.43","67.43","0.01K","-5.33%"
"Nov 02, 2012","71.23","71.23","71.23","71.23","-","0.00%"
"Nov 01, 2012","71.23","71.23","71.23","71.23","0.07K","2.52%"
"Oct 31, 2012","69.48","71.23","71.23","68.30","25.21K","-2.46%"
"Oct 30, 2012","71.23","68.30","71.23","68.30","0.03K","4.29%"
"Oct 26, 2012","68.30","68.30","68.30","68.30","1.03K","-4.64%"
"Oct 25, 2012","71.62","71.72","71.92","68.30","1.15K","3.96%"
"Oct 24, 2012","68.89","72.01","72.01","68.50","3.67K","-4.08%"
"Oct 23, 2012","71.82","70.26","71.82","68.30","0.53K","-1.33%"
"Oct 22, 2012","72.79","71.13","72.79","68.40","1.79K","2.33%"
"Oct 19, 2012","71.13","71.13","71.13","71.13","2.05K","0.00%"
"Oct 18, 2012","71.13","68.30","72.11","68.30","8.81K","-2.80%"
"Oct 17, 2012","73.18","73.18","73.18","73.18","0.07K","5.63%"
"Oct 16, 2012","69.28","72.21","72.21","69.28","23.15K","-0.42%"
"Oct 15, 2012","69.57","70.74","72.21","69.57","10.26K","-2.33%"
"Oct 12, 2012","71.23","74.16","74.16","71.23","0.17K","1.11%"
"Oct 11, 2012","70.45","70.35","70.55","70.35","3.67K","-3.73%"
"Oct 10, 2012","73.18","73.38","73.38","73.18","0.21K","-3.85%"
"Oct 09, 2012","76.11","76.11","76.11","76.11","0.00K","4.00%"
"Oct 08, 2012","73.18","73.18","73.18","73.18","0.41K","-0.27%"
"Oct 05, 2012","73.38","73.18","76.99","73.18","4.55K","0.67%"
"Oct 04, 2012","72.89","72.21","74.16","72.21","8.81K","-4.23%"
"Oct 03, 2012","76.11","77.09","78.06","76.11","2.41K","-1.27%"
"Oct 02, 2012","77.09","78.06","78.06","76.11","31.81K","-3.65%"
"Oct 01, 2012","80.01","80.89","80.89","76.60","11.07K","1.23%"
"Sep 28, 2012","79.04","78.06","79.04","77.96","6.49K","0.00%"
"Sep 27, 2012","79.04","76.60","80.99","76.11","32.93K","1.26%"
"Sep 26, 2012","78.06","77.77","80.99","76.40","8.87K","0.37%"
"Sep 25, 2012","77.77","74.45","77.87","74.45","1.07K","-0.24%"
"Sep 24, 2012","77.96","78.06","78.06","75.14","11.99K","4.43%"
"Sep 21, 2012","74.65","76.11","81.87","74.65","107.38K","-1.92%"
"Sep 20, 2012","76.11","75.43","78.06","72.21","11.87K","4.69%"
"Sep 19, 2012","72.70","73.87","75.92","69.28","24.55K","-5.69%"
"Sep 18, 2012","77.09","79.92","79.92","74.16","16.09K","-3.65%"
"Sep 17, 2012","80.01","78.06","82.94","75.14","124.90K","2.63%"
